lon,lat,zone_type,cluster_id,poi_id
113.78922438041893,22.681362105439366,Industrial,2,1382
113.79835907548122,22.701958896005852,Industrial,2,1383
113.88138934909175,22.512722893944964,Residential,0,1384
113.8320256417043,22.741589128147723,Residential,2,1385
113.9084625753923,22.678240246387734,Industrial,6,1386
114.05990313345873,22.572717661915824,Residential,1,1387
113.98649929943092,22.53900354159128,Residential,0,1388
113.88125001032233,22.54926234795759,Commercial,7,1389
114.22157700044518,22.663291131113283,Commercial,5,1390
114.05247749668555,22.71543038807836,Residential,4,1391
114.01946947182985,22.529470010838946,Residential,1,1392
113.8937077,22.563011749999994,Residential,7,1393
114.03714527053037,22.552828934647394,Residential,1,1394
114.0409701400811,22.55997305344774,Residential,1,1395
113.9857733,22.5908499,Residential,4,1396
114.07505011716262,22.529297870900596,Residential,1,1397
113.94605127545712,22.570292790162902,Residential,0,1398
114.05520429651564,22.52413658735859,Residential,1,1399
113.83613204999997,22.738858549999996,Residential,2,1400
113.88785045421949,22.563571384056612,Residential,7,1401
114.0523789088977,22.512545966812855,Residential,1,1402
113.79883427354879,22.718574204925975,Industrial,2,1403
113.89174070000001,22.55751515,Residential,7,1404
114.09911868611402,22.54271374274501,Commercial,1,1405
114.0564352,22.6664254,Industrial,4,1406
113.89468222364427,22.535898223058037,Commercial,0,1407
114.05552782060047,22.524588974363443,Residential,1,1408
113.8746377516281,22.568367583396686,Residential,7,1409
113.96208995721248,22.58406785415412,Industrial,0,1410
113.9358580599903,22.51742709155257,Commercial,0,1411
114.12185091358106,22.540359748245173,Residential,3,1412
114.03628734999998,22.54236815,Residential,1,1413
113.92067369784432,22.5689182640429,Residential,0,1414
113.8326457,22.740961349999996,Residential,2,1415
113.82548125000001,22.67492775,Industrial,2,1416
113.91414091913286,22.532128828319443,Residential,0,1417
113.955310558108,22.582009203448383,Residential,0,1418
114.11590358899757,22.53821493544939,Commercial,1,1419
114.11453465581684,22.54358699314864,Commercial,3,1420
113.91556106686969,22.69202612358632,Residential,6,1421
113.88098200024353,22.498306327737613,Commercial,0,1422
114.22918634848321,22.734480356743976,Residential,5,1423
113.89134065426153,22.590426181035294,Residential,7,1424
114.04153615,22.671938250000004,Residential,4,1425
113.83903048269968,22.737537532701552,Commercial,2,1426
113.78795490608037,22.749952364953362,Industrial,2,1427
113.92632010000001,22.5149176,Residential,0,1428
113.86501336564739,22.5868795925927,Commercial,7,1429
114.21611036390141,22.72544739690433,Commercial,5,1430
113.88867685,22.566901450000003,Residential,7,1431
114.10156568566688,22.62307031860206,Residential,3,1432
114.01954448290846,22.527500906459803,Residential,1,1433
114.12947111236532,22.593990895220138,Residential,3,1434
113.87601773705363,22.554490551548426,Commercial,7,1435
114.05514164742691,22.505391034085324,Commercial,1,1436
114.21091140000001,22.7025176,Commercial,5,1437
113.92112967364828,22.523501893325108,Residential,0,1438
113.82088454089919,22.699613670779247,Residential,2,1439
113.84196419669394,22.688014427140445,Industrial,2,1440
113.78435659457396,22.727539576253022,Residential,2,1441
114.10099592953641,22.613645593452404,Residential,3,1442
113.85155552092272,22.76690952126721,Residential,2,1443
114.07306390699333,22.644327619729154,Commercial,4,1444
114.10342537809764,22.618971342775108,Residential,3,1445
114.13306877840107,22.57221179214596,Commercial,3,1446
113.7909397663504,22.764557516815056,Industrial,2,1447
113.89652939609628,22.56719289421136,Residential,7,1448
113.81340403488804,22.76410282476656,Industrial,2,1449
113.9460997739016,22.590989175566726,Commercial,0,1450
113.79268259545586,22.76522589066003,Industrial,2,1451
114.02075936734578,22.526802644922043,Residential,1,1452
113.99230186815578,22.670593096061044,Residential,6,1453
114.1013664295386,22.613179143462038,Residential,3,1454
113.88875825,22.567297949999993,Residential,7,1455
114.18265575000001,22.5976602,Residential,3,1456
114.10403168595363,22.542687509112177,Residential,1,1457
114.04998567054776,22.50610945289171,Commercial,1,1458
113.96712628988566,22.550257579613003,Residential,0,1459
114.16428492315866,22.60665671788734,Residential,3,1460
114.04732655,22.5397697,Commercial,1,1461
114.12645243238532,22.601044112982795,Commercial,3,1462
114.03651346716643,22.559244538200595,Residential,1,1463
113.98979312746155,22.54127579794792,Commercial,0,1464
114.04756609999998,22.601022900000004,Residential,4,1465
114.02611930585365,22.652656746330138,Residential,4,1466
113.8334007,22.672579499999998,Industrial,2,1467
113.89259150897108,22.58963142887184,Residential,7,1468
114.04582989262609,22.653134218964592,Industrial,4,1469
114.13768025895602,22.629126108776536,Residential,3,1470
113.8910077,22.5911801,Residential,7,1471
113.88730090313803,22.568340283625282,Residential,7,1472
114.09668480000003,22.54091075,Residential,1,1473
113.85829144090825,22.577304799900716,Residential,7,1474
113.92472528625721,22.51986295264473,Residential,0,1475
114.08092554408903,22.54988721267768,Commercial,1,1476
113.83537729797395,22.7577267118344,Industrial,2,1477
114.15008825158003,22.558847244064566,Residential,3,1478
113.92010963719663,22.502719137742815,Residential,0,1479
113.8341368,22.740771900000002,Residential,2,1480
114.04653455,22.602412800000003,Residential,4,1481
114.07568159631947,22.53684138350028,Residential,1,1482
114.02172879353492,22.52910623560149,Residential,1,1483
113.99302100489193,22.670403267996154,Residential,6,1484
113.92471851998799,22.552773114470163,Commercial,0,1485
114.04607252859195,22.664665536801873,Industrial,4,1486
113.83239217490409,22.698583555438805,Residential,2,1487
113.87890340000001,22.572972899999996,Residential,7,1488
113.81937528949969,22.78836025717654,Industrial,2,1489
113.8615656,22.5607644,Commercial,7,1490
114.1022715281107,22.61741909340483,Residential,3,1491
114.06527866793623,22.55038549338436,Commercial,1,1492
113.91770820278984,22.49071111328344,Residential,0,1493
114.17101348326617,22.60517030084366,Residential,3,1494
114.01976297529723,22.52837988331715,Residential,1,1495
114.1173980621245,22.58371006781822,Industrial,3,1496
113.77697127305304,22.68957162335025,Industrial,2,1497
113.9095839,22.6670438,Residential,6,1498
113.83066902480424,22.713279929551604,Commercial,2,1499
113.83161910000001,22.673883699999998,Industrial,2,1500
114.12872536862456,22.56060466286573,Residential,3,1501
113.90307655,22.65496305,Industrial,6,1502
114.04858641166928,22.60388577251111,Residential,4,1503
113.8182172845811,22.671602294346872,Industrial,2,1504
114.01996560354328,22.52986118410709,Residential,1,1505
114.09315926550332,22.572942117399432,Residential,3,1506
113.79449962544261,22.70195508608115,Residential,2,1507
114.11370502572187,22.6298420736289,Industrial,3,1508
113.82402568747081,22.64661664984959,Residential,2,1509
114.03516947173492,22.627669583613628,Residential,4,1510
113.94531448359638,22.54535868309279,Residential,0,1511
113.9671357714038,22.55100935825312,Residential,0,1512
113.86861882646437,22.797413997029917,Industrial,2,1513
113.78776678800462,22.744326690946856,Industrial,2,1514
113.99428900576125,22.667587348631063,Residential,6,1515
114.02200646228225,22.52878843120043,Residential,1,1516
114.026101342451,22.6061661359639,Residential,4,1517
113.89249084999999,22.559038049999998,Residential,7,1518
114.16835033042842,22.606414856048794,Residential,3,1519
113.98661415051684,22.67397395954415,Residential,6,1520
113.89052810438035,22.559662284122698,Residential,7,1521
114.05458406713757,22.567691916729284,Residential,1,1522
114.16369623230445,22.567591971897826,Residential,3,1523
114.2304445487871,22.724587171961627,Residential,5,1524
113.95209366237165,22.56152270515521,Residential,0,1525
113.92823504999998,22.54626005,Residential,0,1526
114.07547571276822,22.53718988428562,Residential,1,1527
113.83089684911289,22.681521061457374,Industrial,2,1528
113.79782517181478,22.764996618767707,Industrial,2,1529
113.84675005872067,22.612242647547895,Residential,7,1530
113.78869047499597,22.708166883857956,Residential,2,1531
114.07435431825347,22.538980141872035,Residential,1,1532
113.93134958582529,22.545020623972324,Residential,0,1533
113.95004176799051,22.560916135039385,Residential,0,1534
113.8084171,22.709762200000004,Residential,2,1535
113.9033763756281,22.555415627685203,Residential,7,1536
114.12729278985414,22.594659599169557,Residential,3,1537
114.18178378241049,22.59802520454149,Residential,3,1538
114.13574829680826,22.584446088677712,Residential,3,1539
114.23145142750194,22.71611916767678,Residential,5,1540
114.10270626283868,22.628588828875877,Residential,3,1541
114.09594243321062,22.54125638389761,Residential,1,1542
113.79797642715187,22.681968674856833,Commercial,2,1543
113.7988494148742,22.761349624349517,Industrial,2,1544
113.89282215,22.5858381,Residential,7,1545
114.05187198928009,22.563233947474092,Residential,1,1546
113.90041796216885,22.530344994644324,Residential,0,1547
114.05258826703906,22.604638091499208,Industrial,4,1548
114.10134255000001,22.613598349999997,Residential,3,1549
113.78952062366817,22.68671462587318,Industrial,2,1550
114.16929986034825,22.60684531752082,Residential,3,1551
113.90361261974358,22.579207134535196,Residential,7,1552
114.04857205,22.600578599999995,Residential,4,1553
114.06401976772378,22.557194055063654,Residential,1,1554
114.00345968386013,22.55296062452019,Residential,1,1555
113.88923069665852,22.52819550581901,Commercial,0,1556
114.0987245,22.659061900000005,Residential,4,1557
114.05706110024398,22.521803078106448,Residential,1,1558
113.99267695,22.673198499999998,Residential,6,1559
113.95799228223349,22.593598530066185,Residential,0,1560
113.92492609998,22.502940152523216,Residential,0,1561
114.04468811046415,22.601995425724528,Residential,4,1562
114.1017263247143,22.623316456674583,Residential,3,1563
113.90377163433999,22.58532347241022,Industrial,7,1564
113.8254415003719,22.756069957722023,Industrial,2,1565
113.9225745014189,22.68556497085452,Industrial,6,1566
113.89268414183022,22.58759677125099,Residential,7,1567
114.1467992055513,22.55482994192795,Commercial,3,1568
113.82391469906301,22.793309739724474,Industrial,2,1569
114.12419658375072,22.626351518537078,Residential,3,1570
113.82758521541756,22.79260233219177,Industrial,2,1571
114.00694217801963,22.53776714093013,Commercial,1,1572
113.96412306819508,22.527046831238902,Commercial,0,1573
113.90676930938989,22.49362999145144,Residential,0,1574
114.16754194196382,22.60835909575163,Residential,3,1575
113.87349919999998,22.600078300000003,Residential,7,1576
113.78549512230384,22.681538674155565,Industrial,2,1577
114.09896729814142,22.652874025147334,Industrial,3,1578
113.91705658198151,22.689213616799925,Industrial,6,1579
113.92510571033536,22.516142063477492,Residential,0,1580
114.0821514799133,22.539893754999586,Residential,1,1581
114.0389250323314,22.74446669832336,Commercial,4,1582
114.05523306351228,22.51305721565497,Residential,1,1583
114.02492640143753,22.654020683266488,Commercial,4,1584
113.77665321278751,22.701788123540588,Residential,2,1585
114.01198436610423,22.629753149398724,Residential,4,1586
113.88117025,22.6029719,Residential,7,1587
114.03476761612121,22.526003625118467,Commercial,1,1588
113.87881120000002,22.5730622,Residential,7,1589
113.9090123110904,22.653996169677466,Industrial,6,1590
114.04063061827492,22.509723017946623,Commercial,1,1591
113.81584132248378,22.716226220377838,Residential,2,1592
113.79876983104663,22.69867133311769,Industrial,2,1593
114.0414283,22.610303000000005,Residential,4,1594
113.88918021846449,22.577157722216057,Commercial,7,1595
113.89901019999998,22.56985035,Residential,7,1596
113.80100403897961,22.70182724550917,Industrial,2,1597
113.82760626075964,22.7159344266936,Commercial,2,1598
113.91198570369957,22.59180080324103,Residential,7,1599
114.08994733276907,22.55706118292433,Residential,1,1600
114.06440232488855,22.66432965750906,Residential,4,1601
114.04594154132694,22.547809760873104,Residential,1,1602
114.1274086318457,22.548839605471823,Residential,3,1603
113.87538632727822,22.567425973795608,Residential,7,1604
113.83777504656602,22.703900678187296,Industrial,2,1605
114.04776050466032,22.570509067510326,Residential,1,1606
113.78304400680163,22.70731517444904,Industrial,2,1607
113.88353367114247,22.504086952639863,Commercial,0,1608
113.897876,22.5543765,Residential,7,1609
114.0135027401057,22.556831334595675,Residential,1,1610
113.83647725478848,22.737944717199415,Residential,2,1611
113.83476471666637,22.613685133336432,Commercial,7,1612
113.8300986803803,22.701555376804162,Industrial,2,1613
113.85057265743356,22.568850785630428,Residential,7,1614
114.02071675,22.529837,Residential,1,1615
114.0428061264036,22.671208235695207,Residential,4,1616
113.78573323449548,22.695109817742395,Residential,2,1617
114.17841843641993,22.63599774638701,Commercial,3,1618
114.0047377,22.6470745,Residential,4,1619
114.02634619447689,22.720173269639567,Industrial,4,1620
114.11518202324905,22.618837603796152,Residential,3,1621
114.17405279525127,22.604973759474543,Residential,3,1622
113.82940725,22.79380825,Industrial,2,1623
113.78397433320194,22.719893202852372,Industrial,2,1624
114.0497072,22.60045635,Residential,4,1625
114.1100821,22.62836675,Residential,3,1626
113.92714543353848,22.68075047654833,Commercial,6,1627
114.07355545266799,22.5299956401327,Residential,1,1628
114.10657646151476,22.59424482304837,Residential,3,1629
114.0455084,22.7098947,Commercial,4,1630
114.12851125036737,22.610106838890566,Residential,3,1631
113.8805184,22.5737343,Residential,7,1632
114.04164225393144,22.61920684018986,Residential,4,1633
113.8784786,22.5719822,Residential,7,1634
113.8863146,22.5748513,Commercial,7,1635
113.88401524739479,22.58824070892211,Residential,7,1636
113.8798458,22.5750198,Residential,7,1637
113.8551346,22.5846584,Residential,7,1638
113.97207544999999,22.621361899999997,Industrial,6,1639
113.83255869999999,22.673791199999997,Industrial,2,1640
113.92670500747289,22.51064277076397,Residential,0,1641
114.05448692230155,22.529894392246526,Residential,1,1642
114.04454269999998,22.524030650000004,Residential,1,1643
114.10036325,22.616415000000003,Residential,3,1644
114.03295091946767,22.63924933478627,Residential,4,1645
113.82127355,22.783313500000002,Industrial,2,1646
114.11741094051355,22.55699638105056,Residential,3,1647
114.16376237538496,22.60586135270269,Residential,3,1648
113.96443004348126,22.698119928831797,Commercial,6,1649
113.7911738344955,22.692442417742395,Residential,2,1650
114.03446924999999,22.629754649999995,Residential,4,1651
113.8260094496101,22.685643811938096,Commercial,2,1652
113.90007969999999,22.554455500000003,Residential,7,1653
113.93210846973207,22.62827780395673,Commercial,6,1654
113.97293755412164,22.551225250410837,Residential,0,1655
114.08537328646673,22.566823244238478,Residential,1,1656
114.16880685048558,22.566622377543506,Residential,3,1657
113.91212654829182,22.511803348850332,Residential,0,1658
113.89139511361756,22.55835270797195,Residential,7,1659
113.93796781780874,22.624810615256123,Residential,6,1660
113.85982631671635,22.56857199968402,Residential,7,1661
114.0222134,22.5381868,Commercial,1,1662
114.16896727921922,22.59778163897743,Residential,3,1663
113.9891318921267,22.544932601918916,Commercial,0,1664
113.90293188983759,22.563390688197476,Commercial,7,1665
113.89283074999999,22.559527049999996,Residential,7,1666
114.12491309278407,22.59505098410992,Residential,3,1667
113.86981909397059,22.581764530661296,Residential,7,1668
113.83498257016956,22.707613897386405,Industrial,2,1669
113.92894356095735,22.582788209817636,Industrial,7,1670
113.91940557676891,22.664719433786047,Industrial,6,1671
113.81918057708027,22.66953036284335,Industrial,2,1672
114.02619051067933,22.649315411507157,Residential,4,1673
114.11422526490519,22.547560427022937,Commercial,3,1674
113.831014,22.7863003,Commercial,2,1675
113.82965049785585,22.60817919476819,Industrial,7,1676
113.90739661769963,22.536091584985364,Residential,0,1677
113.8557427035581,22.79105169303041,Industrial,2,1678
114.1654133245677,22.564548851735164,Residential,3,1679
113.97043703430896,22.55429505328894,Commercial,0,1680
114.0233172123369,22.642993300361788,Residential,4,1681
113.82593637335667,22.753297020841124,Industrial,2,1682
113.85573685,22.584375250000004,Residential,7,1683
114.00896793949225,22.639155951295457,Residential,4,1684
114.03134655156758,22.568651319486385,Residential,1,1685
113.92292572933522,22.577645812742848,Commercial,7,1686
114.0647978212207,22.52638861501969,Residential,1,1687
114.10003801038101,22.623046025284697,Residential,3,1688
113.91070442261224,22.574924569530893,Residential,7,1689
113.8005524273412,22.75296452482808,Industrial,2,1690
113.95050732883234,22.56175589131927,Residential,0,1691
114.17071236370597,22.560439444186905,Residential,3,1692
113.85451953561031,22.798064330801786,Industrial,2,1693
114.03410885,22.526454249999997,Residential,1,1694
113.89270555,22.559100649999998,Residential,7,1695
113.88378258658636,22.570618735317442,Residential,7,1696
113.8790775,22.5660744,Commercial,7,1697
113.87254154136589,22.562211532936637,Residential,7,1698
114.1114366798055,22.62662182018092,Residential,3,1699
113.8850981311835,22.56703398023664,Residential,7,1700
113.9029635618421,22.569434115658122,Residential,7,1701
113.8809524995398,22.57398846667644,Residential,7,1702
113.9112473899319,22.57419619360249,Commercial,7,1703
114.01168505736425,22.55695401018709,Residential,1,1704
114.05812471416093,22.52117847728382,Residential,1,1705
113.88288659791289,22.507462229754335,Commercial,0,1706
113.84781728261432,22.741212811174023,Industrial,2,1707
114.10020346489463,22.62304876804057,Residential,3,1708
113.80629905,22.7283106,Industrial,2,1709
113.79874790403437,22.722761121768286,Industrial,2,1710
113.92253207615545,22.514426501837843,Residential,0,1711
113.9160578764767,22.50293291285719,Residential,0,1712
113.83308482383102,22.74918652796898,Industrial,2,1713
114.01310224036592,22.552803784714666,Residential,1,1714
113.8907917115104,22.560818712734047,Residential,7,1715
113.79785903183841,22.683104185527068,Industrial,2,1716
114.0123397872134,22.549904584345573,Residential,1,1717
114.10907605000001,22.62944995,Residential,3,1718
114.06247119239723,22.53100734509682,Residential,1,1719
113.79471799999997,22.762665699999996,Industrial,2,1720
113.90887069822625,22.53995132794016,Residential,0,1721
114.10594857456285,22.592051697530433,Residential,3,1722
113.90845803915542,22.676621879902882,Industrial,6,1723
113.94091243440721,22.518877222000913,Commercial,0,1724
114.04586549999999,22.6027305,Residential,4,1725
114.10505397231103,22.629494856566282,Residential,3,1726
113.79946606156345,22.74571979474611,Residential,2,1727
113.82994649999999,22.68087235,Industrial,2,1728
113.89272007125136,22.587457256788095,Residential,7,1729
113.84130670821229,22.688304516160404,Industrial,2,1730
113.91775360930731,22.49098271687909,Residential,0,1731
113.82151322392451,22.761174212072945,Industrial,2,1732
113.87327535,22.58499875,Residential,7,1733
113.8957674,22.567896599999997,Commercial,7,1734
114.07568073220101,22.534901230976075,Residential,1,1735
113.84976240205147,22.59244687657211,Residential,7,1736
114.12224098051215,22.599574160760866,Residential,3,1737
113.98935405,22.532433049999995,Residential,0,1738
113.85239516334187,22.76978631782935,Residential,2,1739
113.9888720516212,22.6758332846091,Commercial,6,1740
113.88988490000001,22.56163125,Residential,7,1741
113.91358220831884,22.50933126403425,Residential,0,1742
113.87004964761653,22.48346025733515,Industrial,0,1743
113.97495717811958,22.681049713456876,Residential,6,1744
113.78423435017413,22.71256162259938,Industrial,2,1745
114.04594131461795,22.605553752766482,Residential,4,1746
113.85846893752674,22.608463353547073,Industrial,7,1747
113.89738752400375,22.519908167487035,Commercial,0,1748
114.0604264,22.6566251,Commercial,4,1749
113.9011337374308,22.53611101408753,Residential,0,1750
114.20438616911089,22.70936648345031,Residential,5,1751
113.79118767400601,22.708328135724386,Residential,2,1752
114.04533953459546,22.56570136790635,Residential,1,1753
113.80400374999999,22.77548745,Industrial,2,1754
113.93940489999999,22.68183075,Residential,6,1755
113.91313281393002,22.505879348426095,Residential,0,1756
113.83502810000002,22.7397833,Residential,2,1757
113.78734745744912,22.68315590197782,Industrial,2,1758
114.10399887809761,22.61892344277511,Residential,3,1759
114.07308758006681,22.530243772733552,Residential,1,1760
113.79814527564106,22.724445329893072,Industrial,2,1761
113.94484510000001,22.6417046,Industrial,6,1762
114.06735538804188,22.540650623699516,Residential,1,1763
114.03889506394775,22.519307594089984,Residential,1,1764
114.04194039989684,22.605529481574834,Residential,4,1765
114.02087174392388,22.53018680515379,Residential,1,1766
113.93269592320888,22.49474878305459,Residential,0,1767
114.05688775121357,22.563003487524625,Residential,1,1768
114.0745682835058,22.53826784922025,Residential,1,1769
114.11391934220816,22.622130225703962,Residential,3,1770
114.06179210832263,22.6152583414638,Residential,4,1771
114.04726937091999,22.52341899725071,Residential,1,1772
114.118883,22.6823601,Commercial,3,1773
113.96256922539182,22.54739874789047,Residential,0,1774
113.91405005517186,22.516723696853003,Residential,0,1775
113.91224402009838,22.509154582482154,Residential,0,1776
114.19967090266725,22.700669659984907,Commercial,5,1777
113.8301251,22.696653750000003,Residential,2,1778
114.27166289174878,22.75712377418342,Residential,5,1779
114.1144732,22.6231243,Residential,3,1780
113.88027097784662,22.55408146271771,Commercial,7,1781
113.98102445155295,22.550661716764548,Commercial,0,1782
113.95082394409455,22.547351352792266,Residential,0,1783
113.80160590553065,22.70704852169822,Residential,2,1784
114.04566328366964,22.52313304777748,Residential,1,1785
114.22250010132223,22.697050663956983,Residential,5,1786
113.99265470469805,22.67041936799697,Residential,6,1787
114.12507965106761,22.564277655878655,Residential,3,1788
113.95278918290214,22.579306113902835,Residential,0,1789
113.88893135000001,22.568250350000003,Residential,7,1790
113.92620320914374,22.50508102312967,Residential,0,1791
113.89545394999998,22.561014800000002,Commercial,7,1792
114.17295979999999,22.60480489999999,Residential,3,1793
113.93830331936685,22.51156989721629,Residential,0,1794
113.8909998,22.570015450000003,Commercial,7,1795
113.88911852761082,22.590044493621736,Residential,7,1796
113.8233504944279,22.785572181259493,Industrial,2,1797
114.0374934070041,22.610570931332163,Residential,4,1798
113.85995530000001,22.567245550000003,Residential,7,1799
114.02347595,22.525838100000005,Residential,1,1800
114.17021875000002,22.598620200000003,Residential,3,1801
113.88020090046018,22.575199633323553,Residential,7,1802
114.0406530071836,22.599144799555273,Residential,4,1803
114.10364505000001,22.6310723,Residential,3,1804
114.10047202953608,22.615695493160178,Residential,3,1805
113.92039631231907,22.639449425129477,Industrial,6,1806
113.91450648109036,22.50465702708526,Residential,0,1807
113.81719472366814,22.670470319330445,Industrial,2,1808
113.83183785,22.70362575,Industrial,2,1809
113.78968624074544,22.6925802747596,Residential,2,1810
113.7799292522093,22.679087523552248,Industrial,2,1811
114.17492822331174,22.650106337606086,Residential,3,1812
113.87978620000001,22.613119649999998,Industrial,7,1813
114.10772073581168,22.545612350995206,Residential,1,1814
113.91716315261385,22.57069167302497,Residential,7,1815
113.99294233202393,22.674026291282193,Residential,6,1816
113.7988836367181,22.762315454545494,Industrial,2,1817
113.82943631381102,22.74539754679777,Residential,2,1818
114.27143360278367,22.756452459777027,Residential,5,1819
113.89636563197197,22.554040520956427,Residential,7,1820
113.91116156776346,22.50554123841486,Residential,0,1821
113.9182996699181,22.50247180279626,Residential,0,1822
113.89521608832779,22.562772465454543,Commercial,7,1823
114.04223276643211,22.66558821181231,Industrial,4,1824
114.02155590627547,22.526342872627463,Residential,1,1825
113.85075719187687,22.78078274713589,Industrial,2,1826
113.8823888985315,22.61234988892655,Industrial,7,1827
113.86221455,22.5612852,Commercial,7,1828
113.98916244421149,22.67180878128903,Residential,6,1829
113.82039365647832,22.783146073706668,Industrial,2,1830
113.98415091137753,22.556356513128904,Commercial,0,1831
114.08225990959315,22.5782327511256,Residential,1,1832
114.16018837489055,22.612140565528005,Residential,3,1833
114.02053823919886,22.530149286054577,Residential,1,1834
113.9057631756611,22.47381495707803,Residential,0,1835
114.05534431295663,22.569273798085877,Residential,1,1836
114.12453054735347,22.657065628034765,Industrial,3,1837
113.87764522469332,22.579560213032767,Residential,7,1838
113.84740648832792,22.56795021436132,Residential,7,1839
113.91445859701403,22.583702993956685,Industrial,7,1840
114.04019745155047,22.61006224418619,Residential,4,1841
113.83584316970972,22.741967984571975,Residential,2,1842
114.11921804982755,22.563492114578295,Residential,3,1843
114.02049313391691,22.527373208987537,Residential,1,1844
114.10038013700711,22.61522097300194,Residential,3,1845
113.78249788063982,22.685529177124202,Industrial,2,1846
113.7929735940172,22.72638803137668,Industrial,2,1847
113.90769604159901,22.520282962882813,Residential,0,1848
113.99889907086516,22.597523171158645,Commercial,4,1849
114.17925759576652,22.556872591598232,Residential,3,1850
114.04375544230173,22.676068670713427,Residential,4,1851
113.78049752794382,22.68101154695746,Industrial,2,1852
113.84007187402027,22.69904965950265,Industrial,2,1853
113.93148645,22.6309654,Industrial,6,1854
113.8806653995398,22.573137666676445,Residential,7,1855
114.10325031433315,22.620705681397943,Residential,3,1856
113.85871500870812,22.75826877676968,Industrial,2,1857
114.1320366701696,22.64602763582384,Commercial,3,1858
114.05172763382127,22.623175993870447,Residential,4,1859
113.98557365,22.53734765,Residential,0,1860
113.81687017766475,22.713229233711633,Industrial,2,1861
113.82354672978241,22.78979979994547,Industrial,2,1862
113.83226375000001,22.707781900000008,Industrial,2,1863
114.01906827784197,22.61525916432278,Commercial,4,1864
113.9849258166689,22.55555211027114,Residential,0,1865
114.01300986329859,22.629942999914302,Residential,4,1866
113.92245861808401,22.51610595630808,Commercial,0,1867
114.1023254094714,22.630715477695592,Residential,3,1868
114.0609809,22.5418061,Commercial,1,1869
113.89602271827285,22.55674645881713,Residential,7,1870
113.85783683576916,22.655997024622103,Industrial,7,1871
113.8789545,22.5704917,Residential,7,1872
113.96741245376633,22.529326681537235,Commercial,0,1873
114.11626724999998,22.661993400000004,Industrial,3,1874
114.11270439705174,22.62476198330407,Industrial,3,1875
114.10372099585179,22.551555673042852,Residential,1,1876
113.907707643664,22.54015647414233,Residential,0,1877
113.9948687076111,22.669235288194844,Residential,6,1878
113.91829319918631,22.48823354932824,Residential,0,1879
113.94840376023875,22.560168242695077,Residential,0,1880
113.985319,22.59026625,Residential,4,1881
114.05330344738977,22.59622342904339,Residential,4,1882
113.78213981859746,22.732805528098332,Industrial,2,1883
114.02075923852837,22.53282953288566,Commercial,1,1884
113.91420749056748,22.65239602018191,Industrial,6,1885
114.14447710224928,22.62110141916729,Residential,3,1886
113.9233889176534,22.647202006394373,Residential,6,1887
113.78288366880085,22.747229811371078,Industrial,2,1888
114.04167158574354,22.596076945923535,Residential,4,1889
113.94569206251428,22.63557820865219,Industrial,6,1890
113.82561552813017,22.76232038709394,Industrial,2,1891
113.89799599999999,22.5540332,Residential,7,1892
114.07195687376938,22.687442136989354,Commercial,4,1893
113.9949532,22.669888450000002,Residential,6,1894
114.18731617985725,22.648109869962752,Residential,3,1895
113.91785268921713,22.551078613312725,Residential,0,1896
114.24880609494973,22.750204667892337,Residential,5,1897
114.14202548103523,22.55889882715013,Commercial,3,1898
113.96592374999999,22.6997772,Industrial,6,1899
113.86025375,22.5677916,Residential,7,1900
113.91355743672268,22.67656717112848,Industrial,6,1901
113.80295276621786,22.771015077563714,Industrial,2,1902
114.10529193291364,22.6279712081185,Residential,3,1903
113.81850721249688,22.757801324004973,Industrial,2,1904
114.23618624999999,22.659239849999995,Commercial,5,1905
113.94786329707404,22.687959800270463,Industrial,6,1906
113.94813866485984,22.577012461547138,Residential,0,1907
113.94078055000001,22.592731949999994,Residential,7,1908
113.78578869722834,22.729134704601165,Industrial,2,1909
113.91362771908858,22.591968149864698,Residential,7,1910
113.89482516676692,22.562521897647503,Commercial,7,1911
113.88684252486534,22.549062117415737,Residential,7,1912
114.10143597955806,22.615361842798677,Residential,3,1913
114.06032938041199,22.572668301825242,Residential,1,1914
113.80640780718528,22.723258361370565,Industrial,2,1915
114.10279862769768,22.63094319343759,Residential,3,1916
114.10162455734884,22.615946629551736,Residential,3,1917
114.09424455,22.540884400000003,Residential,1,1918
113.85667510521222,22.657760221554327,Industrial,2,1919
114.11495000000001,22.618186450000003,Residential,3,1920
113.92388870800471,22.511867650506932,Residential,0,1921
114.03588901284307,22.518175245211236,Residential,1,1922
114.03264780000002,22.62254625,Residential,4,1923
113.94412506294238,22.526537028237172,Commercial,0,1924
114.11237942429102,22.55308783611327,Residential,3,1925
113.85296014869007,22.77008739873544,Residential,2,1926
113.88939603091735,22.583392264330534,Industrial,7,1927
113.78997978399678,22.761376157111695,Industrial,2,1928
113.90361399149974,22.556633331603447,Commercial,7,1929
113.94376874999999,22.6360215,Industrial,6,1930
113.78620786880006,22.693395378499975,Industrial,2,1931
113.94634063625313,22.561528384939713,Residential,0,1932
113.88985595984335,22.565562641831733,Residential,7,1933
113.83220851641191,22.756359715041565,Industrial,2,1934
113.81119883311729,22.78474019692778,Residential,2,1935
114.1151155,22.6250305,Residential,3,1936
113.83619390000001,22.738517,Residential,2,1937
114.05224135997688,22.716996532314845,Residential,4,1938
113.9442037899748,22.562642856611454,Residential,0,1939
113.89556981456587,22.55962217190484,Residential,7,1940
114.26750161161509,22.760960777246055,Industrial,5,1941
114.17985082067713,22.557627736015164,Residential,3,1942
